Population,GDP_USD,gdp_per_capita,country,sectorName,year,pollutantName,value,unit
82469422.0,2893393187361.866,35084.43635462689,Germany,Road transport: Heavy duty vehicles and buses,2005,SOx,0.180935,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Road transport: Heavy duty vehicles and buses,2005,NOx,354.652,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Road transport: Light duty vehicles,2005,NOx,51.6372,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Road transport: Light duty vehicles,2005,SOx,0.0516408,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Road transport: Mopeds & motorcycles,2005,NOx,2.81536,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Road transport: Mopeds & motorcycles,2005,SOx,0.00858668,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Road transport: Passenger cars,2005,NOx,339.055,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Road transport: Passenger cars,2005,SOx,0.538721,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Sewage sludge applied to soils,2005,NOx,1.08052,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",2005,NOx,0.154314,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",2005,SOx,0.556298,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Stationary combustion in manufacturing industries and construction: Iron and steel,2005,NOx,3.57749,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Stationary combustion in manufacturing industries and construction: Iron and steel,2005,SOx,2.41015,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,2005,NOx,1.59924,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,2005,SOx,1.49405,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),2005,NOx,77.6752,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),2005,SOx,30.0054,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Titanium dioxide production,2005,NOx,0.0468478,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Titanium dioxide production,2005,SOx,0.9,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Urine and dung deposited by grazing animals,2005,NOx,5.9964,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,"Venting and flaring (oil, gas, combined oil and gas)",2005,NOx,0.585962,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,"Venting and flaring (oil, gas, combined oil and gas)",2005,SOx,1.42764,kt
82469422.0,2893393187361.866,35084.43635462689,Germany,Zinc production,2005,SOx,0.45225,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Adipic acid production,2006,NOx,0.183809,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Agriculture other (please specify in the IIR),2006,NOx,0.0822159,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Agriculture/Forestry/Fishing: National fishing,2006,NOx,0.276207,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Agriculture/Forestry/Fishing: National fishing,2006,SOx,0.0588267,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,2006,NOx,60.3213,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,2006,SOx,0.0287349,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Agriculture/Forestry/Fishing: Stationary,2006,SOx,1.94902,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Agriculture/Forestry/Fishing: Stationary,2006,NOx,2.58462,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Aluminium production,2006,NOx,0.516425,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Aluminium production,2006,SOx,4.62252,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Ammonia production,2006,NOx,3.21201,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Animal manure applied to soils,2006,NOx,38.1471,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Cement production,2006,NOx,23.4084,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Cement production,2006,SOx,7.04768,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Chemical industry: Other (please specify in the IIR),2006,SOx,26.8272,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Commercial/Institutional: Mobile,2006,NOx,8.66283,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Commercial/Institutional: Mobile,2006,SOx,0.00310708,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Commercial/Institutional: Stationary,2006,NOx,28.955,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Commercial/Institutional: Stationary,2006,SOx,16.7067,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Copper production,2006,SOx,2.2356,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Cremation,2006,NOx,0.30164,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Cremation,2006,SOx,0.0413155,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Domestic aviation LTO (civil),2006,NOx,2.32607,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Domestic aviation LTO (civil),2006,SOx,0.167087,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Domestic aviation cruise (civil),2006,NOx,7.61934,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Domestic aviation cruise (civil),2006,SOx,0.442112,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Forest fires,2006,NOx,0.0672382,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Forest fires,2006,SOx,0.0161372,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Fugitive emission from solid fuels: Solid fuel transformation,2006,NOx,0.332333,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Fugitive emission from solid fuels: Solid fuel transformation,2006,SOx,1.06392,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,"Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",2006,NOx,0.0817837,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,"Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",2006,SOx,0.00259266,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Fugitive emissions oil: Refining and storage,2006,NOx,0.946766,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Fugitive emissions oil: Refining and storage,2006,SOx,5.5579,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Glass production,2006,NOx,15.6906,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Glass production,2006,SOx,10.2125,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Inorganic N-fertilizers (includes also urea application),2006,NOx,67.843,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,International aviation LTO (civil),2006,NOx,7.59993,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,International aviation LTO (civil),2006,SOx,0.459345,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,International aviation cruise (civil),2006,NOx,103.702,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,International aviation cruise (civil),2006,SOx,6.02137,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,International maritime navigation,2006,NOx,153.177,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,International maritime navigation,2006,SOx,65.3344,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Iron and steel production,2006,NOx,27.7206,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Iron and steel production,2006,SOx,36.1669,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Lead production,2006,SOx,0.6601,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Lime production,2006,NOx,5.42482,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Lime production,2006,SOx,1.16127,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Manufacture of solid fuels and other energy industries,2006,NOx,19.4553,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Manufacture of solid fuels and other energy industries,2006,SOx,18.5853,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Manure management - Broilers,2006,NOx,0.0101268,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Manure management - Dairy cattle,2006,NOx,0.639146,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Manure management - Goats,2006,NOx,0.00456093,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Manure management - Horses,2006,NOx,0.248954,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Manure management - Laying hens,2006,NOx,0.0138109,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Manure management - Non-dairy cattle,2006,NOx,0.667352,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Manure management - Other animals (please specify in the IIR),2006,NOx,0.00483582,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Manure management - Other poultry,2006,NOx,0.00286772,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Manure management - Sheep,2006,NOx,0.0312573,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Manure management - Swine,2006,NOx,0.372219,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Manure management - Turkeys,2006,NOx,0.00952277,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Mobile combustion in manufacturing industries and construction (please specify in the IIR),2006,NOx,10.9767,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Mobile combustion in manufacturing industries and construction (please specify in the IIR),2006,SOx,0.00722783,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,National navigation (shipping),2006,NOx,36.5614,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,National navigation (shipping),2006,SOx,3.90243,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Nitric acid production,2006,NOx,18.2559,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Open burning of waste,2006,SOx,0.0112984,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Open burning of waste,2006,NOx,0.519727,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Other mineral products (please specify in the IIR),2006,NOx,2.67673,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Other mineral products (please specify in the IIR),2006,SOx,1.51228,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Other natural emissions (please specify in the IIR),2006,NOx,2.75275,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Other organic fertilisers applied to soils (including compost),2006,NOx,4.77414,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Other product use (please specify in the IIR),2006,NOx,0.271389,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Other product use (please specify in the IIR),2006,SOx,0.124565,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Other stationary (including military),2006,NOx,0.435159,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Other stationary (including military),2006,SOx,0.261779,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,"Other, Mobile (including military, land based and recreational boats)",2006,NOx,7.85566,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,"Other, Mobile (including military, land based and recreational boats)",2006,SOx,0.0948136,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Petroleum refining,2006,NOx,20.5377,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Petroleum refining,2006,SOx,57.9126,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Pipeline transport,2006,NOx,4.77723,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Pipeline transport,2006,SOx,0.00419412,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Public electricity and heat production,2006,SOx,184.034,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Public electricity and heat production,2006,NOx,253.732,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Pulp and paper industry,2006,NOx,2.72578,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Pulp and paper industry,2006,SOx,0.955757,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Railways,2006,SOx,0.186101,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Railways,2006,NOx,18.5451,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Residential: Household and gardening (mobile),2006,NOx,0.38424,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Residential: Household and gardening (mobile),2006,SOx,0.00128142,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Residential: Stationary,2006,NOx,70.185,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Residential: Stationary,2006,SOx,50.8903,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Road paving with asphalt,2006,NOx,0.855,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Road paving with asphalt,2006,SOx,1.71,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Road transport: Heavy duty vehicles and buses,2006,NOx,413.4,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Road transport: Heavy duty vehicles and buses,2006,SOx,0.222292,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Road transport: Light duty vehicles,2006,NOx,54.1631,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Road transport: Light duty vehicles,2006,SOx,0.0533247,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Road transport: Mopeds & motorcycles,2006,NOx,2.86681,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Road transport: Mopeds & motorcycles,2006,SOx,0.00863565,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Road transport: Passenger cars,2006,NOx,340.741,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Road transport: Passenger cars,2006,SOx,0.542736,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Sewage sludge applied to soils,2006,NOx,1.06292,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",2006,NOx,0.0590595,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",2006,SOx,0.279977,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Stationary combustion in manufacturing industries and construction: Iron and steel,2006,SOx,2.56437,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Stationary combustion in manufacturing industries and construction: Iron and steel,2006,NOx,3.66015,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,2006,SOx,0.365591,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,2006,NOx,1.37355,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),2006,NOx,78.9882,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Stationary combustion in manufacturing industries and construction: Other (please specify in the IIR),2006,SOx,29.5112,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Titanium dioxide production,2006,NOx,0.0487325,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Titanium dioxide production,2006,SOx,0.86,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Urine and dung deposited by grazing animals,2006,NOx,5.89518,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,"Venting and flaring (oil, gas, combined oil and gas)",2006,NOx,0.572494,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,"Venting and flaring (oil, gas, combined oil and gas)",2006,SOx,1.39588,kt
82376451.0,3046308753670.584,36980.33499489538,Germany,Zinc production,2006,SOx,0.46305,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Adipic acid production,2007,NOx,0.19274,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Agriculture other (please specify in the IIR),2007,NOx,0.104668,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Agriculture/Forestry/Fishing: National fishing,2007,NOx,0.285603,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Agriculture/Forestry/Fishing: National fishing,2007,SOx,0.0608147,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,2007,NOx,58.6379,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Agriculture/Forestry/Fishing: Off-road vehicles and other machinery,2007,SOx,0.0289739,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Agriculture/Forestry/Fishing: Stationary,2007,NOx,3.0908,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Agriculture/Forestry/Fishing: Stationary,2007,SOx,1.9788,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Aluminium production,2007,SOx,4.95826,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Aluminium production,2007,NOx,0.553934,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Ammonia production,2007,NOx,3.26583,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Animal manure applied to soils,2007,NOx,38.7436,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Cement production,2007,NOx,24.4816,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Cement production,2007,SOx,7.6146,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Chemical industry: Other (please specify in the IIR),2007,SOx,25.7412,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Commercial/Institutional: Mobile,2007,NOx,8.65234,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Commercial/Institutional: Mobile,2007,SOx,0.00316021,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Commercial/Institutional: Stationary,2007,NOx,20.7603,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Commercial/Institutional: Stationary,2007,SOx,8.29699,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Copper production,2007,SOx,2.4208,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Cremation,2007,NOx,0.309994,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Cremation,2007,SOx,0.0424597,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Domestic aviation LTO (civil),2007,NOx,2.41064,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Domestic aviation LTO (civil),2007,SOx,0.170553,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Domestic aviation cruise (civil),2007,NOx,8.00481,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Domestic aviation cruise (civil),2007,SOx,0.457993,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Forest fires,2007,NOx,0.0357007,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Forest fires,2007,SOx,0.00856817,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Fugitive emission from solid fuels: Solid fuel transformation,2007,NOx,0.357667,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Fugitive emission from solid fuels: Solid fuel transformation,2007,SOx,1.01696,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,"Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",2007,NOx,0.0749147,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,"Fugitive emissions from natural gas (exploration, production, processing, transmission, storage, distribution and other)",2007,SOx,0.00174566,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Fugitive emissions oil: Refining and storage,2007,NOx,0.899673,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Fugitive emissions oil: Refining and storage,2007,SOx,5.28146,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Glass production,2007,NOx,15.3812,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Glass production,2007,SOx,10.0278,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Inorganic N-fertilizers (includes also urea application),2007,NOx,68.2207,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,International aviation LTO (civil),2007,NOx,8.07528,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,International aviation LTO (civil),2007,SOx,0.481028,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,International aviation cruise (civil),2007,NOx,108.507,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,International aviation cruise (civil),2007,SOx,6.23928,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,International maritime navigation,2007,NOx,184.127,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,International maritime navigation,2007,SOx,78.9158,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Iron and steel production,2007,NOx,26.8718,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Iron and steel production,2007,SOx,35.9853,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Lead production,2007,SOx,0.72775,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Lime production,2007,NOx,5.51665,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Lime production,2007,SOx,1.18125,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Manufacture of solid fuels and other energy industries,2007,NOx,20.089,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Manufacture of solid fuels and other energy industries,2007,SOx,18.6772,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Manure management - Broilers,2007,NOx,0.0110119,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Manure management - Dairy cattle,2007,NOx,0.641298,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Manure management - Goats,2007,NOx,0.00456093,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Manure management - Horses,2007,NOx,0.258627,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Manure management - Laying hens,2007,NOx,0.0149386,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Manure management - Non-dairy cattle,2007,NOx,0.674487,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Manure management - Other animals (please specify in the IIR),2007,NOx,0.00488037,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Manure management - Other poultry,2007,NOx,0.00310671,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Manure management - Sheep,2007,NOx,0.0309223,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Manure management - Swine,2007,NOx,0.384719,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Manure management - Turkeys,2007,NOx,0.00976876,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Mobile combustion in manufacturing industries and construction (please specify in the IIR),2007,NOx,10.3446,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Mobile combustion in manufacturing industries and construction (please specify in the IIR),2007,SOx,0.00715678,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,National navigation (shipping),2007,NOx,32.9431,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,National navigation (shipping),2007,SOx,3.87856,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Nitric acid production,2007,NOx,14.2844,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Open burning of waste,2007,NOx,0.515004,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Open burning of waste,2007,SOx,0.0111957,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Other mineral products (please specify in the IIR),2007,NOx,2.68404,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Other mineral products (please specify in the IIR),2007,SOx,1.51641,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Other natural emissions (please specify in the IIR),2007,NOx,3.13225,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Other organic fertilisers applied to soils (including compost),2007,NOx,6.12556,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Other product use (please specify in the IIR),2007,NOx,0.277372,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Other product use (please specify in the IIR),2007,SOx,0.125727,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Other stationary (including military),2007,NOx,0.337944,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Other stationary (including military),2007,SOx,0.18153,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,"Other, Mobile (including military, land based and recreational boats)",2007,NOx,6.86252,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,"Other, Mobile (including military, land based and recreational boats)",2007,SOx,0.0908711,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Petroleum refining,2007,NOx,19.7323,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Petroleum refining,2007,SOx,52.9752,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Pipeline transport,2007,NOx,3.88713,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Pipeline transport,2007,SOx,0.00342488,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Public electricity and heat production,2007,NOx,268.848,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Public electricity and heat production,2007,SOx,189.854,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Pulp and paper industry,2007,NOx,2.85596,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Pulp and paper industry,2007,SOx,0.96972,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Railways,2007,NOx,17.702,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Railways,2007,SOx,0.18005,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Residential: Household and gardening (mobile),2007,NOx,0.387945,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Residential: Household and gardening (mobile),2007,SOx,0.00124835,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Residential: Stationary,2007,NOx,56.4621,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Residential: Stationary,2007,SOx,33.2448,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Road paving with asphalt,2007,NOx,0.765,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Road paving with asphalt,2007,SOx,1.53,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Road transport: Heavy duty vehicles and buses,2007,NOx,364.623,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Road transport: Heavy duty vehicles and buses,2007,SOx,0.213551,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Road transport: Light duty vehicles,2007,NOx,54.2838,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Road transport: Light duty vehicles,2007,SOx,0.0511647,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Road transport: Mopeds & motorcycles,2007,NOx,2.68603,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Road transport: Mopeds & motorcycles,2007,SOx,0.00820311,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Road transport: Passenger cars,2007,SOx,0.519621,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Road transport: Passenger cars,2007,NOx,327.687,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Sewage sludge applied to soils,2007,NOx,1.00823,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",2007,NOx,0.130149,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,"Stationary combustion in manufacturing industries and construction: Food processing, beverages and tobacco",2007,SOx,0.617905,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Stationary combustion in manufacturing industries and construction: Iron and steel,2007,NOx,4.35373,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Stationary combustion in manufacturing industries and construction: Iron and steel,2007,SOx,3.26828,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,2007,NOx,1.30201,kt
82266372.0,3484056680854.913,42350.92172114887,Germany,Stationary combustion in manufacturing industries and construction: Non-ferrous metals,2007,SOx,0.378475,kt
